occurred_at;prev_commit;conflict_id;conflict_type;config_types;link;changed_artifact;changed_option;cmd;rating;notes;type
0c80b7d23751669b08ae493f150db02bfac90022;65b3bf0feb5ffe75fcceec610306e627eb30bd70;d3139875cf11bfbff8364f3dc214f432;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;rails::::actionmailbox/test/dummy/package.json::::devDependencies::::webpack-dev-server::::webpack-dev-server:^3.2.1 <-> rails::::actiontext/test/dummy/package.json::::devDependencies::::webpack-dev-server::::webpack-dev-server:^3.2.1;actiontext/test/dummy/package.json;rails::::actiontext/test/dummy/package.json::::devDependencies::::webpack-dev-server(location: 9);git show 0c80b7d23751669b08ae493f150db02bfac90022 -- actiontext/test/dummy/package.json;yes;library version changed;version number
ecf738a92cb6583b7c71a9a00fb5f6cb0c2aea29;5c50dee4cd392456fdd849f4585f5c4533e0a059;9a7d2edb44674abd95ae55155bde00ff;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;rails::::actioncable/package.json::::devDependencies::::rollup::::rollup:^0.58.2 <-> rails::::activestorage/package.json::::devDependencies::::rollup::::rollup:^0.58.2;activestorage/package.json;rails::::activestorage/package.json::::devDependencies::::rollup(location: 29);git show ecf738a92cb6583b7c71a9a00fb5f6cb0c2aea29 -- activestorage/package.json;yes;library version changed;version number
ecf738a92cb6583b7c71a9a00fb5f6cb0c2aea29;5c50dee4cd392456fdd849f4585f5c4533e0a059;f70b4e4ef68bde06f02234de651d6ec4;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;rails::::actioncable/package.json::::devDependencies::::eslint-plugin-import::::eslint-plugin-import:^2.7.0 <-> rails::::activestorage/package.json::::devDependencies::::eslint-plugin-import::::eslint-plugin-import:^2.7.0;activestorage/package.json;rails::::activestorage/package.json::::devDependencies::::eslint-plugin-import(location: 28);git show ecf738a92cb6583b7c71a9a00fb5f6cb0c2aea29 -- activestorage/package.json;yes;library version changed;version number
