occurred_at;prev_commit;conflict_id;conflict_type;config_types;link;changed_artifact;changed_option;cmd;rating;notes;type
dc2cf09f479102b4cc2f2f1f90d0df13079cf38f;8ae0f202d4bdfdb30850498247534a5d8812b192;a6b610ffba67e4379673b4442fc7942f;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;vscode::::extensions/css/package.json::::contributes::::configuration::::properties::::less.lint.vendorPrefix::::scope::::resource <-> vscode::::extensions/typescript/package.json::::contributes::::configuration::::properties::::javascript.implicitProjectConfig.checkJs::::scope::::resource;extensions/typescript/package.json;vscode::::extensions/typescript/package.json::::contributes::::configuration::::properties::::javascript.implicitProjectConfig.checkJs::::scope(location: 416);git show dc2cf09f479102b4cc2f2f1f90d0df13079cf38f -- extensions/typescript/package.json;no;options are not dependent;unknown
3aaed904c170e903cadf53f491e92070bef5dff6;8ac2835d17e4bab5ae54de249c7903fc943c471d;9ef0cc409ffee9ab577b06c114f2768d;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;vscode::::extensions/css/package.json::::dependencies::::vscode-languageclient::::vscode-languageclient:^3.4.2 <-> vscode::::extensions/html/package.json::::dependencies::::vscode-languageclient::::vscode-languageclient:^3.4.2;extensions/css/package.json;vscode::::extensions/css/package.json::::dependencies::::vscode-languageclient(location: 723);git show 3aaed904c170e903cadf53f491e92070bef5dff6 -- extensions/css/package.json;yes;library version changed;version number
afa9d39802f7d942d43d6fef32b37a0dd6b258de;1bae102717a3629c6c6d1ff7fdbb87ebc3a78282;6091adbcc781cf10f876cc51fbf16f55;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;vscode::::extensions/emmet/package.json::::contributes::::configuration::::properties::::emmet.preferences::::scope::::resource <-> vscode::::extensions/typescript-language-features/package.json::::contributes::::configuration::::properties::::javascript.suggest.enabled::::scope::::resource;extensions/typescript-language-features/package.json;vscode::::extensions/typescript-language-features/package.json::::contributes::::configuration::::properties::::javascript.suggest.enabled::::scope(location: 1119);git show afa9d39802f7d942d43d6fef32b37a0dd6b258de -- extensions/typescript-language-features/package.json;no;options are not dependent;unknown
f6bf495cd6f09749814fec9eae40e4893809efff;1b8282fbd2ba092f548b385655d2868316e38429;c7001af23824c77987f2fceef4d513cd;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;vscode::::build/package.json::::devDependencies::::@types/node::::@types/node:8.0.33 <-> vscode::::extensions/debug-auto-launch/package.json::::devDependencies::::@types/node::::@types/node:8.0.33;extensions/debug-auto-launch/package.json;vscode::::extensions/debug-auto-launch/package.json::::devDependencies::::@types/node(location: 52);git show f6bf495cd6f09749814fec9eae40e4893809efff -- extensions/debug-auto-launch/package.json;yes;library version changed;version number
558315e06bddf385436c30476b6d6c29f68e4654;4679ccb3e80837883200bf0a8a180b16b2d5ebb4;a72cdf4640e52e3d93a7dfcc559663fa;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;vscode::::build/builtin/package.json::::version::::version:0.1.0 <-> vscode::::extensions/bat/package.json::::version::::version:0.1.0;extensions/bat/package.json;vscode::::extensions/bat/package.json::::version(location: 5);git show 558315e06bddf385436c30476b6d6c29f68e4654 -- extensions/bat/package.json;yes;files version changed;version number
ac0a567d3b64066ba4df84edbf028506942e9fad;afc4eafe48514c65ae38311cf9ab572bed372c07;a9df1c35a7722353dc382674389a528f;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;vscode::::extensions/css-language-features/server/package.json::::dependencies::::vscode-css-languageservice::::vscode-css-languageservice:^5.3.0 <-> vscode::::extensions/html-language-features/server/package.json::::dependencies::::vscode-css-languageservice::::vscode-css-languageservice:^5.3.0;extensions/css-language-features/server/package.json;vscode::::extensions/css-language-features/server/package.json::::dependencies::::vscode-css-languageservice(location: 13);git show ac0a567d3b64066ba4df84edbf028506942e9fad -- extensions/css-language-features/server/package.json;yes;library version changed;version number
a413678e1d45c7319d4e796d9278f0ba987694a5;92091b8957a757c3bc9663b820925fba864becbe;08cf380bd38e3d1d6afd32f9a5db3fca;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;vscode::::build/monaco/package.json::::devDependencies::::tslint::::tslint:^4.3.1 <-> vscode::::package.json::::devDependencies::::tslint::::tslint:^4.3.1;package.json;vscode::::package.json::::devDependencies::::tslint(location: 110);git show a413678e1d45c7319d4e796d9278f0ba987694a5 -- package.json;yes;library version changed;version number
9c26aaacb998e695ad19c8370e7b974ff8c8cc74;f45bc004f182130ba388c33430bd56207b1c1786;d1f7777c621b50cb4d6efab30e293e5c;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;vscode::::extensions/css/server/package.json::::dependencies::::vscode-languageserver::::vscode-languageserver:^3.5.0-next.2 <-> vscode::::extensions/html/server/package.json::::dependencies::::vscode-languageserver::::vscode-languageserver:^3.5.0-next.2;extensions/html/server/package.json;vscode::::extensions/html/server/package.json::::dependencies::::vscode-languageserver(location: 13);git show 9c26aaacb998e695ad19c8370e7b974ff8c8cc74 -- extensions/html/server/package.json;yes;library version changed;version number
2ae776cd594b5be417e830354ab4847477173080;556067eb51e07e8fae9ace07d7176cb9d615b3db;8b70351b75f6c4945140bc1a2cbb4850;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;vscode::::extensions/html/package.json::::dependencies::::vscode-extension-telemetry::::vscode-extension-telemetry:^0.0.7 <-> vscode::::extensions/merge-conflict/package.json::::dependencies::::vscode-extension-telemetry::::vscode-extension-telemetry:^0.0.7;extensions/html/package.json;vscode::::extensions/html/package.json::::dependencies::::vscode-extension-telemetry(location: 194);git show 2ae776cd594b5be417e830354ab4847477173080 -- extensions/html/package.json;yes;library version changed;version number
9a1da4756bfba2d8e8d0a26db1d982c277793210;980427e4f05876c33bc0b0c919f5d420c9426870;1be93294b21f717ba0dcbda95bdbce80;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;vscode::::extensions/git/package.json::::dependencies::::vscode-extension-telemetry::::vscode-extension-telemetry:0.0.5 <-> vscode::::extensions/html/package.json::::dependencies::::vscode-extension-telemetry::::vscode-extension-telemetry:0.0.5;extensions/html/package.json;vscode::::extensions/html/package.json::::dependencies::::vscode-extension-telemetry(location: 192);git show 9a1da4756bfba2d8e8d0a26db1d982c277793210 -- extensions/html/package.json;yes;library version changed;version number
e611d2dd8e41b486e5ce6a470e92cff05974cd53;dccc011c61c1f4dde8429c718a6fe31b2825dd7a;6330325831b60a5c4976f367ccf234a3;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;vscode::::build/package.json::::devDependencies::::typescript::::typescript:3.5.2 <-> vscode::::package.json::::devDependencies::::typescript::::typescript:3.5.2;package.json;vscode::::package.json::::devDependencies::::typescript(location: 131);git show e611d2dd8e41b486e5ce6a470e92cff05974cd53 -- package.json;yes;library version changed;version number
558315e06bddf385436c30476b6d6c29f68e4654;4679ccb3e80837883200bf0a8a180b16b2d5ebb4;d6c6e77b33bf7792574882aef35747a1;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;vscode::::build/builtin/package.json::::version::::version:0.1.0 <-> vscode::::extensions/css/package.json::::version::::version:0.1.0;extensions/css/package.json;vscode::::extensions/css/package.json::::version(location: 5);git show 558315e06bddf385436c30476b6d6c29f68e4654 -- extensions/css/package.json;yes;files version changed;version number
558315e06bddf385436c30476b6d6c29f68e4654;4679ccb3e80837883200bf0a8a180b16b2d5ebb4;5436ead24f4db8ee2ae9ed30db9a8122;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;vscode::::build/builtin/package.json::::version::::version:0.1.0 <-> vscode::::extensions/docker/package.json::::version::::version:0.1.0;extensions/docker/package.json;vscode::::extensions/docker/package.json::::version(location: 5);git show 558315e06bddf385436c30476b6d6c29f68e4654 -- extensions/docker/package.json;yes;files version changed;version number
9c3beb34da723cf50b2393869bde404d4dde18df;bc9abef2084679fb67751b6dead439b9e613a4a0;8cae095592dde898f974d39ca52f0b16;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;vscode::::build/package.json::::devDependencies::::@types/node::::@types/node:^10.14.8 <-> vscode::::extensions/json-language-features/server/package.json::::devDependencies::::@types/node::::@types/node:^10.14.8;extensions/json-language-features/server/package.json;vscode::::extensions/json-language-features/server/package.json::::devDependencies::::@types/node(location: 24);git show 9c3beb34da723cf50b2393869bde404d4dde18df -- extensions/json-language-features/server/package.json;yes;library version changed;version number
bf85a911ec235893d5289e222957dec700b2317a;179c4a36c44c07058a2526500b5f73309b0b2a8c;a3899ce021a9316aa135076bc44e6df9;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;vscode::::extensions/css/package.json::::dependencies::::vscode-languageclient::::vscode-languageclient:^2.2.1 <-> vscode::::extensions/json/package.json::::dependencies::::vscode-languageclient::::vscode-languageclient:^2.2.1;extensions/css/package.json;vscode::::extensions/css/package.json::::dependencies::::vscode-languageclient(location: 649);git show bf85a911ec235893d5289e222957dec700b2317a -- extensions/css/package.json;yes;library version changed;version number
