occurred_at;prev_commit;conflict_id;conflict_type;config_types;link;changed_artifact;changed_option;cmd;rating;notes;type
8bfc2ec7a18d4f0892b60ceb04cff53d7cad5b4f;0e7d54b530fc405c9ef1544b273f2505fa8613d7;baacad99064b7d29fcc1bab9a419198b;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;transformers::::docker/transformers-gpu/Dockerfile::::from::::nvidia/cuda:10.1-cudnn7-runtime-ubuntu18.04 <-> transformers::::docker/transformers-tensorflow-gpu/Dockerfile::::from::::nvidia/cuda:10.1-cudnn7-runtime-ubuntu18.04;docker/transformers-gpu/Dockerfile;transformers::::docker/transformers-gpu/Dockerfile::::from(location: 1);git show 8bfc2ec7a18d4f0892b60ceb04cff53d7cad5b4f -- docker/transformers-gpu/Dockerfile;yes;Docker base image changed;unknown
7dedd06a857d4df9891b806c616f922548a1abe9;e063a4b7b529c842a6cd0cd1492ba18ca3f64fea;5a5f4b15adef05b35a53e1070e6de365;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;transformers::::docker/transformers-gpu/Dockerfile::::from::::nvidia/cuda:10.2-cudnn7-devel-ubuntu18.04 <-> transformers::::docker/transformers-pytorch-gpu/Dockerfile::::from::::nvidia/cuda:10.2-cudnn7-devel-ubuntu18.04;docker/transformers-pytorch-gpu/Dockerfile;transformers::::docker/transformers-pytorch-gpu/Dockerfile::::from(location: 1);git show 7dedd06a857d4df9891b806c616f922548a1abe9 -- docker/transformers-pytorch-gpu/Dockerfile;yes;Docker base image changed;unknown
8bfc2ec7a18d4f0892b60ceb04cff53d7cad5b4f;0e7d54b530fc405c9ef1544b273f2505fa8613d7;8d3b1f1326d02f86c6c9da67ee126806;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;transformers::::docker/transformers-pytorch-gpu/Dockerfile::::from::::nvidia/cuda:10.1-cudnn7-runtime-ubuntu18.04 <-> transformers::::docker/transformers-tensorflow-gpu/Dockerfile::::from::::nvidia/cuda:10.1-cudnn7-runtime-ubuntu18.04;docker/transformers-pytorch-gpu/Dockerfile;transformers::::docker/transformers-pytorch-gpu/Dockerfile::::from(location: 1);git show 8bfc2ec7a18d4f0892b60ceb04cff53d7cad5b4f -- docker/transformers-pytorch-gpu/Dockerfile;yes;Docker base image changed;unknown
