occurred_at;prev_commit;conflict_id;conflict_type;config_types;link;changed_artifact;changed_option;cmd;rating;notes
4268c22b83b9f8784362a22f7dc706c0395e8a71;0c4e565950be322e7c723426ac7525013e62ebbe;1f1ecb058147725a73c459d0e57199bc;ModifiedOptionConflict;ConfigType.PATH<->ConfigType.PATH;code-server::::packages/logger/package.json::::main::::src/index.ts <-> code-server::::packages/vscode/package.json::::main::::src/index.ts;packages/logger/package.json;code-server::::packages/logger/package.json::::main(location: 9);git show 4268c22b83b9f8784362a22f7dc706c0395e8a71 -- packages/logger/package.json;borderline;entrypoint main script changed
8021e7604d2ee35677024d2f2610748a13b4676c;ee1fcead402549eb56f182d321ef3dd3c1c4ba93;cb08e6d5a41e2f154f89b03377433c21;ModifiedOptionConflict;ConfigType.COMMAND<->ConfigType.COMMAND;code-server::::packages/app/browser/package.json::::scripts::::build::::../../../node_modules/.bin/webpack --config ./webpack.config.js <-> code-server::::packages/app/chrome/package.json::::scripts::::build::::../../../node_modules/.bin/webpack --config ./webpack.config.js;packages/app/browser/package.json;code-server::::packages/app/browser/package.json::::scripts::::build(location: 5);git show 8021e7604d2ee35677024d2f2610748a13b4676c -- packages/app/browser/package.json;yes;entrypoint for build schript changed
