occurred_at;prev_commit;conflict_id;conflict_type;config_types;link;changed_artifact;changed_option;cmd;rating;notes
c539aca688351914ed51c2b1f778d5d9fed0c138;c118edc6a84e32a4986375c20ff9b113bff6395e;732e7051e9a6053823f7124a26be6ceb;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;create-react-app::::packages/eslint-config-react-app/package.json::::peerDependencies::::eslint::::eslint:^7.30.0 <-> create-react-app::::packages/react-error-overlay/package.json::::devDependencies::::eslint::::eslint:^7.30.0;packages/react-error-overlay/package.json;create-react-app::::packages/react-error-overlay/package.json::::devDependencies::::eslint(location: 47);git show c539aca688351914ed51c2b1f778d5d9fed0c138 -- packages/react-error-overlay/package.json;yes;library version changed
c539aca688351914ed51c2b1f778d5d9fed0c138;c118edc6a84e32a4986375c20ff9b113bff6395e;abfdb682d3c59aba3cd0f9227b4c40a0;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;create-react-app::::packages/eslint-config-react-app/package.json::::peerDependencies::::eslint::::eslint:^7.30.0 <-> create-react-app::::packages/react-scripts/package.json::::dependencies::::eslint::::eslint:^7.30.0;packages/react-scripts/package.json;create-react-app::::packages/react-scripts/package.json::::dependencies::::eslint(location: 46);git show c539aca688351914ed51c2b1f778d5d9fed0c138 -- packages/react-scripts/package.json;yes;library version changed
3fe2dcd5be339f5977df31bca794ab94bf7ff566;2d11bf92920f59bbdb9d22e00555f19577aa348a;395019310572621cd6df23a388b5639f;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;create-react-app::::packages/react-error-overlay/package.json::::devDependencies::::eslint-plugin-flowtype::::eslint-plugin-flowtype:4.5.2 <-> create-react-app::::packages/react-scripts/package.json::::dependencies::::eslint-plugin-flowtype::::eslint-plugin-flowtype:4.5.2;packages/react-scripts/package.json;create-react-app::::packages/react-scripts/package.json::::dependencies::::eslint-plugin-flowtype(location: 48);git show 3fe2dcd5be339f5977df31bca794ab94bf7ff566 -- packages/react-scripts/package.json;yes;library version changed
bafe5fab43d5f185054215e17adc2ba258c4499b;85a9a60e9db642a1f2e1fa809362b6de7a3dddcb;805ce220874fdb09903c6a55fb6f48c1;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;create-react-app::::packages/react-error-overlay/package.json::::devDependencies::::eslint-plugin-import::::eslint-plugin-import:2.2.0 <-> create-react-app::::packages/react-scripts/package.json::::dependencies::::eslint-plugin-import::::eslint-plugin-import:2.2.0;packages/react-scripts/package.json;create-react-app::::packages/react-scripts/package.json::::dependencies::::eslint-plugin-import(location: 39);git show bafe5fab43d5f185054215e17adc2ba258c4499b -- packages/react-scripts/package.json;yes;library version changed
3d5df5162e3de21341a169ee5f672b57b6ec5702;fda8855ecf1e767977c6221fe96747f2803bf4c4;5b6f187ca08004aa805f9285eb2d8c11;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;create-react-app::::packages/react-app-polyfill/package.json::::dependencies::::promise::::promise:8.0.3 <-> create-react-app::::packages/react-error-overlay/package.json::::devDependencies::::promise::::promise:8.0.3;packages/react-app-polyfill/package.json;create-react-app::::packages/react-app-polyfill/package.json::::dependencies::::promise(location: 26);git show 3d5df5162e3de21341a169ee5f672b57b6ec5702 -- packages/react-app-polyfill/package.json;yes;library version changed
968b3ba55524c5a45646ea1cdac4a1cd8b35e663;072457eb09126f90746a10098634d14e06b201dc;f00ff4832b5e476d7d382c44788a2ca7;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;create-react-app::::packages/babel-plugin-named-asset-import/package.json::::devDependencies::::jest::::jest:26.4.2 <-> create-react-app::::packages/react-dev-utils/package.json::::devDependencies::::jest::::jest:26.4.2;packages/babel-plugin-named-asset-import/package.json;create-react-app::::packages/babel-plugin-named-asset-import/package.json::::devDependencies::::jest(location: 23);git show 968b3ba55524c5a45646ea1cdac4a1cd8b35e663 -- packages/babel-plugin-named-asset-import/package.json;yes;library version changed
729e4e44b0bad194b466a7d22d23a5678d308c09;12cc478cc58a768fe89ad0ffe140d3ad5dba7937;6538d14a5e275776c545a3a6c944c1c7;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;create-react-app::::packages/babel-preset-react-app/package.json::::version::::version:7.0.0 <-> create-react-app::::packages/react-dev-utils/package.json::::version::::version:7.0.0;packages/react-dev-utils/package.json;create-react-app::::packages/react-dev-utils/package.json::::version(location: 3);git show 729e4e44b0bad194b466a7d22d23a5678d308c09 -- packages/react-dev-utils/package.json;yes;file version changed
7a04404158203aa88b73611e898223515fa18d96;9b3a819e2b16b545ddca41e2ef29722649b2b1f6;0d8e9bfa55ccc34865cdabeac56428df;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;create-react-app::::global-cli/package.json::::dependencies::::path-exists::::path-exists:^3.0.0 <-> create-react-app::::package.json::::dependencies::::path-exists::::path-exists:^3.0.0;package.json;create-react-app::::package.json::::dependencies::::path-exists(location: 69);git show 7a04404158203aa88b73611e898223515fa18d96 -- package.json;yes;library version changed
02882a70963e61c617ce87a0b668240c2ed6bb6b;77d8a9196b0ef58b02b09042bc415fe3861b544b;5a665c83816e651352863119348ac62c;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;create-react-app::::package.json::::devDependencies::::eslint-plugin-flowtype::::eslint-plugin-flowtype:2.18.1 <-> create-react-app::::packages/react-scripts/package.json::::dependencies::::eslint-plugin-flowtype::::eslint-plugin-flowtype:2.18.1;packages/react-scripts/package.json;create-react-app::::packages/react-scripts/package.json::::dependencies::::eslint-plugin-flowtype(location: 42);git show 02882a70963e61c617ce87a0b668240c2ed6bb6b -- packages/react-scripts/package.json;yes;library version changed
f2c8714035e56d20af2dd9897346f82b215af809;9003e68b4b5d6541ab2e0c457818886dc6c3dedb;f20f22a3f2be7a9e7d1b533f07643b4d;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;create-react-app::::packages/eslint-config-react-app/package.json::::peerDependencies::::eslint::::eslint:^3.16.1 <-> create-react-app::::packages/react-error-overlay/package.json::::devDependencies::::eslint::::eslint:^3.16.1;packages/react-error-overlay/package.json;create-react-app::::packages/react-error-overlay/package.json::::devDependencies::::eslint(location: 44);git show f2c8714035e56d20af2dd9897346f82b215af809 -- packages/react-error-overlay/package.json;yes;library version changed
3d5df5162e3de21341a169ee5f672b57b6ec5702;fda8855ecf1e767977c6221fe96747f2803bf4c4;859d1c7510fb3eef23782d37783be854;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;create-react-app::::packages/react-app-polyfill/package.json::::dependencies::::object-assign::::object-assign:4.1.1 <-> create-react-app::::packages/react-error-overlay/package.json::::devDependencies::::object-assign::::object-assign:4.1.1;packages/react-app-polyfill/package.json;create-react-app::::packages/react-app-polyfill/package.json::::dependencies::::object-assign(location: 25);git show 3d5df5162e3de21341a169ee5f672b57b6ec5702 -- packages/react-app-polyfill/package.json;yes;library version changed
