occurred_at;prev_commit;conflict_id;conflict_type;config_types;link;changed_artifact;changed_option;cmd;rating;note;category
9dcf85c0f114ccd6d832744ff1ce07f80e70c92c;14cab44ddc078665b5437a9676449adfa1cdcc67;af4015a5d191660dfeb539fdbc540e4a;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;PowerToys::::.github/ISSUE_TEMPLATE/documentation-issue.yml::::description::::Report issues in our documentation <-> PowerToys::::.github/ISSUE_TEMPLATE/feature_request.yml::::description::::Report issues in our documentation;.github/ISSUE_TEMPLATE/feature_request.yml;PowerToys::::.github/ISSUE_TEMPLATE/feature_request.yml::::description(location: 2);git show 9dcf85c0f114ccd6d832744ff1ce07f80e70c92c -- .github/ISSUE_TEMPLATE/feature_request.yml;no;description on yaml file;obvious no conflict
4e8d2690f4be8c347a41967267bd579aa45b0079;b673badbc7d3274115d98e821d6ca8d65b1521bc;39f1966d266faaadee0c659037024417;ModifiedOptionConflict;ConfigType.UNKNOWN<->ConfigType.UNKNOWN;PowerToys::::.github/ISSUE_TEMPLATE/bug_report.yml::::body::::body_0::::type::::markdown <-> PowerToys::::.github/ISSUE_TEMPLATE/feature_request.yml::::body::::body_1::::type::::markdown;.github/ISSUE_TEMPLATE/feature_request.yml;PowerToys::::.github/ISSUE_TEMPLATE/feature_request.yml::::body::::body_1::::type(location: 13);git show 4e8d2690f4be8c347a41967267bd579aa45b0079 -- .github/ISSUE_TEMPLATE/feature_request.yml;no;order changed in yaml file;generic yaml plugin
