occurred_at,conflict_type,conflict_id,link
ca09c67c8838606948555f4946361f03ef0f04ac,ModifiedOptionConflict,8ff0a9b612347981805b590ff7d5e812,realworld::::backend-repos.yaml::::backend-repos.yaml_38::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png <-> realworld::::frontend-repos.yaml::::frontend-repos.yaml_28::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png
b0e23d19a490f9298ecfdea55b817f5809d19994,ModifiedOptionConflict,a904ebee4a62d04eaacc13ab59c306a9,realworld::::backend-repos.yaml::::backend-repos.yaml_37::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png <-> realworld::::frontend-repos.yaml::::frontend-repos.yaml_29::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png
062380d8adeac6c7c89327b4dbcf1dda5baaa5ae,ModifiedOptionConflict,efa71cf254a044ba9ad19e3e3e704a39,realworld::::backend-repos.yaml::::backend-repos.yaml_41::::logo::::https://github.com/neo4j-examples/nestjs-neo4j-realworld-example/raw/master/project-logo.png <-> realworld::::backend-repos.yaml::::backend-repos.yaml_42::::logo::::https://github.com/neo4j-examples/nestjs-neo4j-realworld-example/raw/master/project-logo.png
fbca23b0aeeb45bcf9535b5d5be5e0da358c2aa6,ModifiedOptionConflict,4458e40f15014d8e23ba923a4f49b089,realworld::::backend-repos.yaml::::backend-repos.yaml_38::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png <-> realworld::::frontend-repos.yaml::::frontend-repos.yaml_29::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png
bde1d79984ed2159c2d29e3c2ff2f4c916d409c6,ModifiedOptionConflict,0c6a47e5d08cad703d2cc35638d8c754,realworld::::backend-repos.yaml::::backend-repos.yaml_38::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png <-> realworld::::frontend-repos.yaml::::frontend-repos.yaml_30::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png
ca09c67c8838606948555f4946361f03ef0f04ac,ModifiedOptionConflict,b62fc6e1620bfeef71906ddcb6ce44fd,realworld::::backend-repos.yaml::::backend-repos.yaml_30::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png <-> realworld::::frontend-repos.yaml::::frontend-repos.yaml_24::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png
03f99a38fc8c64416564c49fdc39bd12ec2d6c92,ModifiedOptionConflict,7cc69d51a5a784c86f1fd4b9f62cda05,realworld::::backend-repos.yaml::::backend-repos.yaml_30::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png <-> realworld::::backend-repos.yaml::::backend-repos.yaml_38::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png
fbca23b0aeeb45bcf9535b5d5be5e0da358c2aa6,ModifiedOptionConflict,1f300d72653daf10af60effca32de31c,realworld::::backend-repos.yaml::::backend-repos.yaml_38::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png <-> realworld::::frontend-repos.yaml::::frontend-repos.yaml_25::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png
ebed0e567c64208593b7f2de0fc07926d448dad0,ModifiedOptionConflict,38c2cd37854da153db8538d212f05503,realworld::::backend-repos.yaml::::backend-repos.yaml_30::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png <-> realworld::::frontend-repos.yaml::::frontend-repos.yaml_21::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png
4d879e25dc246dae9bbb9b5b6754d4b0f39612cd,ModifiedOptionConflict,67ec86a0c21813a40252b13bf5df80f9,realworld::::backend-repos.yaml::::backend-repos.yaml_38::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png <-> realworld::::frontend-repos.yaml::::frontend-repos.yaml_23::::logo::::https://raw.githubusercontent.com/gothinkster/realworld-starter-kit/master/logo.png
